customer_id,tenure_months,annual_revenue,engagement_score,support_tickets,feature_adoption,industry,contract_length_months,churn_probability,action_taken,churned,segment,upsell_propensity,nba_action,action_cost,expected_value
193,59,15000,73,1,0.1453871076906541,Retail,12,0.0,none,0,LowRisk_LowValue_LowEngagement,0.45797889882451676,none,0,0.0
194,51,15000,64,3,0.42968853268087726,Healthcare,24,0.11810998340554524,none,0,LowRisk_LowValue_LowEngagement,0.620801944474384,none,0,0.0
195,22,15000,59,2,0.18549018580655113,Retail,36,0.5800561870164207,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
196,28,15000,11,1,0.24086082894401437,Healthcare,12,0.7488727341527737,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
197,2,15000,42,4,0.4260833857430076,Finance,24,0.8231115327155423,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
198,42,15000,92,3,0.2518256259778092,Finance,24,0.38457490875624745,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
199,45,50000,16,1,0.36734825670879073,Retail,12,0.41520344610996573,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
200,57,50000,67,4,0.08170954765008702,Healthcare,12,0.1328100438298438,none,0,LowRisk_MediumValue_LowEngagement,0.5478064566058776,none,0,0.0
201,53,50000,28,4,0.5442723395650131,Finance,36,0.23536171285371674,none,0,LowRisk_MediumValue_LowEngagement,0.33960469604460014,none,0,0.0
202,6,5000,54,1,0.5353850106033822,Finance,12,0.805316631874251,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
203,28,15000,6,2,0.3813538225340823,Healthcare,12,0.7739264794549896,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
204,28,100000,43,2,0.12316828653249942,Finance,24,0.6029884829510124,retention_call,0,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
205,44,5000,76,3,0.23467138755946396,Finance,12,0.17156084587985038,none,0,LowRisk_LowValue_HighEngagement,0.6992743826490879,upsell_offer,100,948.9115739736319
206,44,5000,4,1,0.13772822161719678,Tech,24,0.4816517751880697,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
207,20,15000,59,2,0.32264396798493344,Tech,36,0.5118910608332325,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
208,30,5000,5,2,0.20423766809455843,Retail,12,0.6214640070728858,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
209,11,5000,97,3,0.43474696519115397,Retail,12,0.6720117999313645,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
210,58,100000,6,1,0.028942038236112147,Retail,36,0.26273004894787777,none,0,LowRisk_HighValue_LowEngagement,0.28258993653036235,none,0,0.0
211,55,15000,45,0,0.3099693124659331,Finance,12,0.28117968672407134,none,0,LowRisk_LowValue_LowEngagement,0.6336126157468522,none,0,0.0
212,28,5000,56,1,0.4127088283669369,Tech,12,0.6343182292568095,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
213,25,100000,53,1,0.12759776769739586,Healthcare,12,0.5573415976601549,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
214,39,100000,91,1,0.19371745368202892,Healthcare,12,0.21956489541795554,none,0,LowRisk_HighValue_HighEngagement,0.6353387123353323,none,0,0.0
215,33,15000,45,2,0.13738067923345187,Healthcare,12,0.6687938698880542,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
216,1,5000,9,1,0.09511863787821628,Retail,12,0.7788188252553084,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
217,57,50000,3,1,0.156096471583504,Tech,24,0.35687307960568304,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
218,27,50000,66,7,0.3988714898538094,Retail,12,0.378714120944752,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
219,57,15000,24,0,0.26401837484437846,Finance,12,0.2819099831747941,none,1,LowRisk_LowValue_LowEngagement,0.41582254828018267,none,0,0.0
220,52,50000,86,1,0.251986668323223,Tech,36,0.226751487038722,none,1,LowRisk_MediumValue_HighEngagement,0.5926361973152383,none,0,0.0
221,13,15000,90,5,0.2478158205236597,Healthcare,12,0.5980686921451281,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
222,41,5000,77,4,0.18324261036156547,Retail,36,0.48510566052594317,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
223,3,15000,60,3,0.29621761221470994,Tech,36,0.934395496245152,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
224,39,5000,37,1,0.09671843696479704,Healthcare,36,0.45804830644619254,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
225,6,50000,31,1,0.04558938297731125,Tech,36,1.0,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
226,8,15000,22,3,0.2605843480072945,Finance,24,0.8826350628366118,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
227,27,5000,36,4,0.2093482822838248,Healthcare,24,0.539426268233862,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
228,9,15000,2,0,0.17435685436928158,Tech,12,0.8088386878825167,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
229,37,5000,98,1,0.15967434202137673,Healthcare,36,0.3263745727381773,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
230,33,5000,12,2,0.33359561022485174,Healthcare,24,0.6058671182925621,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
231,51,15000,33,2,0.5951365403560471,Finance,24,0.33763329702278666,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
232,42,5000,87,2,0.2663320992152209,Tech,24,0.21699079812006905,none,0,LowRisk_LowValue_HighEngagement,0.6602383353062256,none,0,0.0
233,44,50000,64,1,0.20135163007350337,Healthcare,12,0.3296945978631518,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
234,24,5000,75,1,0.12375930393983232,Finance,12,0.7269414941049129,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
235,15,15000,7,1,0.27340453723348557,Tech,24,0.8339127758604257,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
236,59,50000,82,3,0.5065092200198099,Healthcare,12,0.18347340103519633,none,0,LowRisk_MediumValue_HighEngagement,0.42387763964164404,upsell_offer,100,6258.164594624661
237,54,15000,8,6,0.09180486452618748,Retail,36,0.4592210020695988,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
238,32,15000,27,4,0.14250162920773948,Finance,12,0.4144920729342281,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
239,32,100000,77,3,0.21536660142462713,Tech,36,0.42966847485292525,none,1,MediumRisk_HighValue_HighEngagement,,none,0,0.0
240,24,5000,90,1,0.5686519507506109,Healthcare,12,0.4148140521319551,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
241,41,5000,17,6,0.026418711958374377,Healthcare,36,0.35668811466529055,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
242,52,15000,41,2,0.17756476961706386,Finance,12,0.07136407449264989,none,0,LowRisk_LowValue_LowEngagement,0.3691796325819667,none,0,0.0
243,49,5000,40,2,0.2740278752672359,Finance,12,0.46099974838193336,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
244,49,100000,69,0,0.23971696650879867,Finance,36,0.32863340025989796,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
245,58,5000,32,4,0.3701222305119937,Healthcare,36,0.138437486813095,none,0,LowRisk_LowValue_LowEngagement,0.41344033659876456,none,0,0.0
246,52,50000,88,3,0.23497910946360914,Retail,36,0.09928910839759096,none,0,LowRisk_MediumValue_HighEngagement,0.665917982006256,upsell_offer,100,9888.769730093838
247,12,50000,76,1,0.03653956277217763,Tech,24,0.6659635534938371,retention_call,0,HighRisk_LowValue_HighEngagement,,retention_call,500,39500.0
248,39,5000,53,5,0.07423451360850257,Retail,12,0.42421282667323745,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
249,2,15000,86,2,0.2449687500015123,Finance,12,0.71230004017127,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,5950.0
250,3,5000,35,1,0.28161982914839156,Tech,24,0.8010395211081562,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
251,49,15000,96,1,0.2735096180618846,Finance,12,0.2605721558521303,none,0,LowRisk_LowValue_HighEngagement,0.6800108996978288,none,0,0.0
252,37,5000,84,0,0.0734870130889151,Tech,36,0.18305828233430485,none,0,LowRisk_LowValue_HighEngagement,0.599818853894346,upsell_offer,100,799.728280841519
253,49,100000,97,3,0.14159539821433378,Finance,36,0.024442772847628635,none,0,LowRisk_HighValue_HighEngagement,0.5755262428020341,upsell_offer,100,17165.78728406102
254,56,100000,55,3,0.12230718917227189,Healthcare,24,0.2002542876446823,none,0,LowRisk_HighValue_LowEngagement,0.266967962306343,none,0,0.0
255,17,5000,99,2,0.37811594191756664,Retail,12,0.49929631067816366,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
256,59,5000,16,3,0.19675386718331406,Healthcare,12,0.19566891932318786,none,0,LowRisk_LowValue_LowEngagement,0.2016908387188586,none,0,0.0
257,49,50000,9,1,0.03560559343561429,Finance,24,0.20409707806229446,none,0,LowRisk_MediumValue_LowEngagement,0.5565049087605887,none,0,0.0
258,2,5000,86,1,0.3809129307771453,Finance,36,0.7767684190690531,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
259,2,50000,43,0,0.13584853827831622,Tech,36,0.7271177352246116,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
260,28,15000,1,2,0.13784074148177533,Retail,12,0.6179707163277496,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
261,54,5000,98,3,0.4166652876350649,Finance,36,0.15740091103583922,none,0,LowRisk_LowValue_HighEngagement,0.9388271238601708,upsell_offer,100,1308.2406857902563
262,23,50000,13,2,0.16597904970212526,Retail,12,0.6681363642682263,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
263,37,15000,40,2,0.09054143439505451,Retail,36,0.30340577002922237,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
264,32,100000,1,0,0.0737568787209678,Healthcare,36,0.5389636994824295,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
265,33,100000,18,1,0.20955696837089627,Healthcare,12,0.7285920947852811,retention_call,1,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
266,1,5000,79,1,0.4630612290516438,Tech,12,0.72133091279735,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
267,19,5000,88,1,0.4066419344664675,Tech,36,0.4812666950743918,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
268,2,100000,0,0,0.3832989126243701,Tech,12,1.0,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,79500.0
269,53,100000,1,1,0.21846668417916462,Healthcare,36,0.32697621645202407,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
270,44,5000,26,2,0.2745402844342227,Retail,12,0.6705796752575688,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
271,26,50000,1,2,0.6333169154711064,Finance,24,0.7209742852357748,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
272,32,15000,93,3,0.4774942978664894,Tech,12,0.40550936452659,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
273,6,5000,50,2,0.03126151181883362,Retail,36,0.6681390590565295,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
274,32,50000,9,7,0.3373582484262961,Healthcare,36,0.5577673748432853,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
275,55,5000,18,1,0.16109110743094765,Retail,36,0.3516666766696457,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
276,4,100000,79,2,0.16440702453022643,Finance,24,0.7333442738801077,retention_call,1,HighRisk_MediumValue_HighEngagement,,retention_call,500,79500.0
277,55,5000,12,1,0.3447355407616886,Retail,36,0.2765450566626788,none,0,LowRisk_LowValue_LowEngagement,0.5026834963040259,none,0,0.0
278,11,15000,47,2,0.03934643862960734,Healthcare,12,0.787033017966807,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
279,56,5000,55,3,0.2728595002212997,Tech,12,0.27828203494962256,none,1,LowRisk_LowValue_LowEngagement,0.4816488945876392,none,0,0.0
280,59,15000,71,2,0.3044351754157708,Tech,36,0.2872651274593045,none,0,LowRisk_LowValue_LowEngagement,0.5446159630509688,none,0,0.0
281,17,15000,55,3,0.2425481682405186,Tech,12,0.5487470642032243,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
282,38,5000,49,2,0.20446494020297812,Tech,36,0.6588037751168045,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
283,24,15000,94,3,0.16484249127988018,Tech,24,0.6142979137100305,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,5950.0
284,5,15000,44,3,0.20523081573713578,Retail,36,1.0,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
285,52,5000,88,4,0.07879929064376838,Tech,24,0.09736328367687572,none,0,LowRisk_LowValue_HighEngagement,0.6573006795679849,upsell_offer,100,885.9510193519773
286,34,50000,58,2,0.6751381670844198,Tech,36,0.47755543721943117,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
287,6,5000,38,3,0.4126296068769092,Healthcare,24,0.8912952925667634,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
288,22,15000,20,1,0.443421007343995,Tech,24,0.6219681203628652,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
289,11,15000,54,1,0.5233348359645447,Tech,24,0.5832905490587998,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
290,48,15000,56,3,0.6327814323972114,Finance,12,0.20656035126084962,none,0,LowRisk_LowValue_LowEngagement,0.8133581936776881,none,0,0.0
291,16,5000,40,2,0.16653015654201805,Retail,12,0.7517583333522678,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
292,33,15000,92,2,0.16738835671836594,Retail,12,0.3060655100365132,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
293,9,15000,69,2,0.5725456118790558,Tech,24,0.9097385899036473,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
294,59,50000,81,1,0.21532124582584664,Finance,12,0.11797956170626958,none,0,LowRisk_MediumValue_HighEngagement,0.4453570111489617,upsell_offer,100,6580.355167234425
295,6,50000,48,2,0.15011898022826353,Finance,12,0.8463563583294706,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
296,16,15000,43,0,0.3698508720260853,Finance,12,0.6200661715429059,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
297,29,5000,34,2,0.3141069908715178,Healthcare,12,0.5950668300816644,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
298,3,5000,90,1,0.26997446886221943,Tech,36,0.6786495963770319,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
299,20,5000,4,3,0.39612172298458154,Finance,24,0.6599403855956698,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
300,59,5000,70,4,0.1867172370037964,Finance,36,0.10764511544172876,none,0,LowRisk_LowValue_LowEngagement,0.4388708603364148,none,0,0.0
301,36,5000,73,3,0.21195723663405813,Tech,24,0.5413962879119396,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
302,19,5000,73,5,0.03583975528330574,Tech,36,0.46578640340089406,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
303,26,5000,50,0,0.2072231717701564,Finance,12,0.4321328090283119,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
304,3,5000,56,1,0.2093639583989102,Retail,12,0.6111541375886197,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
305,19,5000,57,4,0.027346670386035735,Tech,36,0.3474294136558269,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
306,20,5000,91,1,0.03403205330811185,Retail,36,0.6238483435797343,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
307,32,5000,35,4,0.2107527222750141,Retail,12,0.6192402501355683,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
308,7,15000,9,1,0.03150646729191885,Retail,12,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
309,52,15000,49,4,0.6205167915450333,Tech,36,0.25423419251558266,none,1,LowRisk_LowValue_LowEngagement,0.8133581936776881,none,0,0.0
310,41,5000,98,2,0.1898030405919468,Retail,24,0.1666126670166337,none,0,LowRisk_LowValue_HighEngagement,0.9021404148915252,upsell_offer,100,1253.2106223372878
311,33,15000,98,2,0.3023742072464466,Tech,36,0.27820126332727985,none,0,LowRisk_LowValue_HighEngagement,0.9102555164282738,none,0,0.0
312,40,5000,36,0,0.11468311914631937,Tech,36,0.4069793990539358,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
313,39,5000,19,2,0.22615532060588941,Retail,36,0.5504846566733234,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
314,18,5000,12,3,0.2813106601710153,Finance,36,0.8940761153439709,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
315,40,15000,74,3,0.1449658370360094,Finance,36,0.48362616601415553,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
316,1,15000,18,2,0.4120139980060457,Tech,12,0.9721394773425667,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
317,11,5000,91,2,0.4029125279213723,Retail,36,0.5447012902734403,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
318,28,5000,55,2,0.6585712648029675,Retail,12,0.5580922561531043,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
319,57,50000,44,1,0.36879896500800424,Healthcare,12,0.1189135176421121,none,0,LowRisk_MediumValue_LowEngagement,0.5825519888737892,none,0,0.0
320,25,5000,59,3,0.4259984066271393,Finance,36,0.4645413314514198,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
321,50,5000,67,0,0.07686952624819444,Retail,36,0.2924125828076682,none,0,LowRisk_LowValue_LowEngagement,0.6978562279353366,none,0,0.0
322,23,50000,56,4,0.23103194838220056,Tech,36,0.47386091702491817,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
323,31,50000,53,2,0.20882186615119064,Tech,24,0.43008248883144345,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
324,30,15000,36,0,0.29297949253332545,Retail,24,0.39363479195694395,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
325,42,15000,82,1,0.35219697317137305,Healthcare,12,0.23896053568797349,none,0,LowRisk_LowValue_HighEngagement,0.652466522564117,none,0,0.0
326,35,5000,36,2,0.21448169057340055,Finance,36,0.6398164923646732,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
327,7,5000,13,3,0.2961728101276527,Retail,12,0.9478488725061028,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
328,16,15000,94,2,0.37724777001199294,Tech,36,0.5830627336942231,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
329,26,5000,91,2,0.20797262903035643,Healthcare,36,0.352934311824418,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
330,48,15000,99,2,0.10147814437093074,Healthcare,36,0.10111893485036462,none,0,LowRisk_LowValue_HighEngagement,0.9175644927853872,upsell_offer,100,4029.0402175342424
331,57,100000,43,2,0.09076085495995066,Tech,12,0.0,none,0,LowRisk_HighValue_LowEngagement,0.3871288366319554,none,0,0.0
332,52,100000,82,2,0.17633035204336833,Tech,24,0.22159749042787397,none,0,LowRisk_HighValue_HighEngagement,0.6491128307377813,none,0,0.0
333,49,5000,41,2,0.39625903281190017,Finance,12,0.3798681287389715,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
334,2,15000,0,1,0.13660698501210103,Tech,12,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
335,1,15000,22,1,0.35291929579110437,Tech,24,1.0,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
